"BehaviorSpace results (NetLogo 6.2.2)"
"Stag_hunt_resorting_procedures_v05.nlogo"
"Empirical experiment"
"08/07/2022 20:44:28:427 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[mean]","7.0979020979020975","0.058941058941058944","58.836163836163834","49.20679320679321","11.917082917082917","0.4405594405594406","63.00799200799201","55.697302697302696","7.048951048951049","0.04495504495504495","72.87112887112887","69.68031968031968","21.686313686313685","3.1538461538461537","52.23976023976024","39.04995004995005","19.26873126873127","2.154845154845155","61.65034965034965","53.63636363636363","16.224775224775225","1.2257742257742257","60.6983016983017","52.37862137862138","14.662337662337663","0.8011988011988012","58.264735264735265","48.49050949050949","11.834165834165834","0.3756243756243756","59.094905094905094","49.871128871128874","10.295704295704295","0.22277722277722278","69.62437562437563","65.3036963036963","13.898101898101897","0.6033966033966034","53.03496503496503","40.38561438561439","7.254745254745255","0.06993006993006994","63.67432567432567","56.76723276723277","11.05094905094905","0.25874125874125875","61.87612387612388","54.06793206793207","9.576423576423576","0.17182817182817184","62.35164835164835","54.701298701298704","7.114885114885115","0.04895104895104895","64.81318681318682","58.42057942057942","2.9220779220779223","0","63.01198801198801","55.66933066933067","15.985014985014985","1.08991008991009","58.94005994005994","49.731268731268734","12.757242757242757","0.5254745254745254","50.17982017982018","35.71128871128871","12.578421578421578","0.45554445554445555","49.35964035964036","34.36763236763237","11.434565434565435","0.3356643356643357","61.49250749250749","53.51648351648352","8.466533466533466","0.11288711288711288","68.45654345654346","63.52447552447553","10.322677322677322","0.24475524475524477","65.6013986013986","59.61738261738262","8.643356643356643","0.11288711288711288","64.28371628371629","57.514485514485514","17.108891108891108","1.4615384615384615","56.81718281718282","46.26173826173826","14.317682317682317","0.7902097902097902","67.6003996003996","62.35664335664335","11.135864135864136","0.27372627372627373","52.8001998001998","40.082917082917085","14.953046953046954","0.8761238761238761","49.98201798201798","35.557442557442556","15.464535464535464","1.024975024975025","48.47152847152847","33.11088911088911","9.06893106893107","0.12287712287712288","56.86513486513486","46.255744255744254","7.697302697302697","0.07692307692307693","67.22777222777223","61.82217782217782","18.651348651348652","2.042957042957043","54.27572427572428","42.246753246753244","12.721278721278722","0.4485514485514486","57.20879120879121","47.08391608391609","15.654345654345654","1.01998001998002","57.27272727272727","47.01998001998002","11.743256743256744","0.34465534465534464","61.183816183816184","52.93306693306693","5.699059561128527","0.09717868338557993","67.07210031347962","61.60501567398119","3.78021978021978","0.007992007992007992","65.15084915084915","58.85514485514486","14.96003996003996","0.8451548451548452","55.96903096903097","44.88611388611388","12.348651348651348","0.3936063936063936","54.58441558441559","42.81318681318681","11.177822177822177","0.2627372627372627","56.75424575424575","46.07592407592408","5.637254901960785","0.10784313725490197","70.6078431372549","66.87254901960785","16.70729270729271","1.2267732267732268","54.22177822177822","42.15184815184815","16.753246753246753","1.4105894105894106","61.16883116883117","52.84315684315684","12.122877122877123","0.35664335664335667","55.80919080919081","44.67832167832168","20.774225774225773","2.786213786213786","63.141858141858144","55.875124875124875","10.614385614385615","0.22377622377622378","61.31368631368631","53.15984015984016","12.511488511488512","0.4515484515484515","47.42857142857143","31.47252747252747","15.546453546453547","1.0649350649350648","60.37762237762238","51.72027972027972","12.824175824175825","0.5074925074925075","63.0999000999001","55.841158841158844","18.756243756243755","1.976023976023976","57.16783216783217","46.65634365634366","9.371628371628372","0.15684315684315683","62.556443556443554","55.044955044955046","16.681318681318682","1.2437562437562437","65.23676323676324","58.96103896103896","21.92807192807193","3.364635364635365","50.999000999001","37.2037962037962","9.040959040959041","0.15684315684315683","54.89510489510489","43.222777222777225","14.406593406593407","0.7002997002997003","53.52547452547453","41.031968031968034","12.522477522477523","0.4675324675324675","59.40559440559441","50.25474525474525","16.456543456543457","1.2627372627372628","57.46953046953047","47.38461538461539","16.210789210789212","1.2247752247752248","52.72027972027972","39.8011988011988","8.691308691308691","0.11688311688311688","60.23976023976024","51.51148851148851","3.895104895104895","0.007992007992007992","66.03496503496504","60.25374625374625","18.297702297702298","1.7492507492507492","46.637362637362635","30.299700299700298","12.883116883116884","0.5224775224775224","58.04595404595405","48.15084915084915","29.083916083916083","8.415584415584416","55.83116883116883","44.58741258741259","16.13786213786214","1.1378621378621379","65.78021978021978","59.81118881118881","13.577422577422578","0.6093906093906094","65.34365634365635","59.234765234765234","13.50949050949051","0.5924075924075924","57.41958041958042","47.061938061938065","8.67032967032967","0.11488511488511488","62.25874125874126","54.586413586413585","14.01898101898102","0.5974025974025974","48.91808191808192","33.64935064935065","25.264735264735265","5.327672327672327","52.65734265734266","39.66833166833167","12.360639360639361","0.4155844155844156","56.57042957042957","45.82617382617383","11.16983016983017","0.33766233766233766","51.76723276723277","38.2967032967033","4.747252747252747","0.007992007992007992","69.17882117882118","64.64335664335664","4.691919191919192","0.045454545454545456","64.95454545454545","58.96969696969697","11.522477522477523","0.44155844155844154","53.41258741258741","40.77122877122877","11.883116883116884","0.3546453546453546","61.043956043956044","52.731268731268734","8.112887112887114","0.0959040959040959","58.82017982017982","49.32667332667333","13.826173826173827","0.6103896103896104","63.0969030969031","55.82917082917083","11.344655344655346","0.31868131868131866","59.58441558441559","50.62737262737263","11.966033966033965","0.4085914085914086","57.964035964035965","48.12687312687313","6.513486513486513","0.017982017982017984","65.41458541458542","59.22177822177822","22.183816183816184","3.5404595404595405","66.72727272727273","61.09290709290709","17.792207792207794","1.6203796203796204","57.13286713286713","46.64335664335665","10.99000999000999","0.2627372627372627","60.938061938061935","52.655344655344656","15.58041958041958","0.9630369630369631","47.35664335664335","31.423576423576424","9.376623376623376","0.16483516483516483","64.54945054945055","57.99100899100899","10.87012987012987","0.2777222777222777","61.05794205794206","52.75424575424575","23.011988011988013","3.9050949050949053","52.91208791208791","40.14485514485514","8.508491508491508","0.1048951048951049","63.41958041958042","56.49050949050949","20.662337662337663","2.6793206793206794","50.26673326673327","35.956043956043956","12.504495504495505","0.4835164835164835","63.41958041958042","56.32067932067932","12.8001998001998","0.4945054945054945","62.124875124875125","54.36363636363637","8.472527472527473","0.1068931068931069","59.45954045954046","50.43156843156843","19.36063936063936","2.2387612387612386","50.56943056943057","36.32167832167832","7.406593406593407","0.07092907092907093","68.51748251748252","63.731268731268734","16.633366633366634","1.2747252747252746","49.3006993006993","34.4015984015984","18.225774225774227","1.7452547452547453","54.701298701298704","42.97402597402598","17.703296703296704","1.5364635364635364","51.22777222777223","37.25874125874126","7.7742257742257745","0.07792207792207792","61.15684315684316","52.977022977022976","11.546453546453547","0.3856143856143856","66.37562437562437","60.591408591408594","14.557442557442558","0.7142857142857143","53.374625374625374","40.84215784215784","3.955044955044955","0.015984015984015984","71.96903096903097","68.41758241758242","10.492507492507492","0.22677322677322678","61.43556443556444","53.48651348651349"
"[steps]","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","318","318","318","318","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","101","101","101","101","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","197","197","197","197","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000"

"[all run data]","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local","stag-global","stag-local","hare-global","hare-local"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"19","4","47","30","22","3","53","38","20","3","60","50","25","4","49","34","29","6","52","40","18","3","59","48","18","2","55","48","24","5","47","35","15","0","65","59","21","3","46","37","16","0","55","43","16","1","57","48","18","1","54","40","16","2","56","48","8","0","58","54","25","10","50","41","11","1","52","38","18","5","44","35","18","4","55","46","17","3","60","46","18","4","58","50","12","0","61","57","21","7","53","42","25","12","57","44","24","3","40","23","14","0","51","35","20","3","44","31","18","2","48","30","17","4","58","50","22","9","51","40","18","5","52","42","21","9","52","38","20","3","53","43","26","11","47","37","12","1","57","47","23","5","48","27","18","2","49","36","18","5","50","35","22","2","55","43","23","1","48","35","28","6","50","36","19","0","49","32","19","0","65","58","20","0","52","41","13","4","47","30","26","7","50","40","11","3","65","63","21","6","55","44","17","4","55","46","15","1","67","63","26","2","47","33","13","0","51","36","18","4","50","35","25","9","47","34","23","11","51","43","27","10","42","21","18","5","51","38","15","2","55","45","23","8","42","27","18","1","53","43","37","17","48","41","27","13","55","41","25","6","54","45","20","1","51","39","21","4","50","39","24","5","39","16","25","7","53","41","15","4","54","41","26","5","37","20","11","0","63","57","15","0","55","43","21","1","44","29","24","11","49","34","17","3","50","36","23","8","54","43","24","4","47","37","22","10","48","31","15","0","57","51","30","11","59","51","29","9","46","31","21","1","51","38","17","5","46","27","22","2","52","41","12","0","60","43","27","7","49","34","12","1","60","52","28","3","43","27","17","8","59","49","19","5","56","47","17","0","51","38","19","1","51","38","17","0","59","51","22","6","44","36","26","5","47","35","22","5","47","41","11","2","58","50","27","2","51","36","21","6","47","31","14","2","62","52","14","4","58","46"
,"19","7","47","29","24","5","51","35","13","0","67","63","29","15","45","31","27","6","54","41","30","12","47","36","25","8","48","28","17","4","54","40","14","5","66","61","27","8","40","27","16","0","55","43","13","1","60","55","23","4","49","36","10","0","62","55","10","0","56","44","23","8","52","43","13","1","50","40","17","3","45","27","16","3","57","48","17","1","60","53","14","1","62","55","11","0","62","52","27","14","47","35","21","1","61","49","17","2","47","29","14","0","51","34","20","3","44","29","20","4","46","33","25","2","50","34","19","4","54","41","17","2","53","44","24","6","49","34","18","0","55","41","9","0","64","55","10","1","59","50","21","1","50","33","14","0","53","45","17","3","51","42","10","1","67","60","16","2","55","42","25","2","53","45","19","1","49","38","23","6","61","53","12","0","60","52","12","1","48","39","19","1","57","45","13","0","63","56","27","13","49","36","13","0","59","53","21","5","61","55","23","6","50","37","15","5","49","30","11","0","57","47","17","2","55","42","21","6","53","38","24","5","45","30","14","2","55","43","9","0","61","51","17","1","48","37","20","4","51","38","33","15","52","40","20","5","62","57","25","1","54","48","13","0","58","52","14","1","57","46","21","3","42","21","27","10","51","42","16","4","53","37","22","4","41","22","13","0","61","56","13","5","57","45","26","5","39","20","22","4","51","36","13","0","54","43","17","0","60","51","16","0","55","44","25","11","45","28","10","0","62","52","37","18","52","39","19","5","56","47","19","1","53","47","13","0","50","34","16","1","58","48","15","2","57","45","24","11","52","42","11","1","61","54","27","3","44","28","21","6","55","41","18","7","57","48","19","1","49","35","26","8","44","20","27","4","49","35","13","1","53","41","30","9","43","21","23","3","46","28","20","6","49","37","22","4","56","45","18","1","50","34","17","5","59","46","18","2","54","38"
,"9","0","57","47","26","4","49","30","18","2","62","57","28","10","46","28","29","8","52","40","21","2","56","40","19","0","54","42","17","0","54","41","16","2","64","58","28","6","39","20","16","3","55","41","11","0","62","55","23","5","49","35","15","0","57","46","10","0","56","45","19","2","56","50","14","1","49","38","15","1","47","28","22","2","51","38","14","0","63","59","18","4","58","48","11","0","62","56","23","3","51","36","17","2","65","59","24","5","40","25","16","0","49","33","21","3","43","30","14","0","52","35","13","3","62","53","22","1","51","37","21","3","49","36","25","6","48","31","12","2","61","54","13","5","60","52","11","2","58","48","23","6","48","31","17","1","50","36","18","1","50","37","18","4","59","48","18","2","53","36","24","5","54","39","18","4","50","37","24","3","60","49","20","3","52","33","20","5","40","20","30","6","46","32","12","1","64","61","17","7","59","49","14","4","58","47","27","7","55","37","20","1","53","40","13","1","51","42","15","1","53","44","14","0","58","45","22","5","52","37","24","11","45","28","12","0","57","48","14","0","56","44","17","0","48","39","17","5","54","44","31","10","54","41","24","3","58","45","18","7","61","52","16","4","55","41","16","0","55","41","18","3","45","28","27","3","51","40","10","0","59","52","21","4","42","31","9","0","65","60","12","0","58","47","19","5","46","30","22","7","51","42","17","2","50","30","22","1","55","48","20","0","51","37","21","2","49","41","12","0","60","50","28","6","61","55","26","4","49","39","24","5","48","34","12","0","51","38","20","2","54","43","13","1","59","48","25","4","51","36","21","3","51","42","20","4","51","35","16","1","60","54","18","7","57","51","13","0","55","43","19","1","51","43","15","0","61","51","20","0","46","30","26","3","47","33","22","1","47","35","15","1","54","45","28","9","50","33","19","2","49","31","15","2","61","49","22","2","50","35"
,"7","0","59","52","20","4","55","44","17","2","63","56","22","6","52","40","27","6","54","47","25","11","52","39","19","6","54","43","16","4","55","43","15","0","65","60","17","1","50","37","10","0","61","56","20","9","53","44","21","4","51","36","10","0","62","54","14","0","52","41","17","3","58","45","10","0","53","42","15","0","47","31","14","1","59","48","18","3","59","50","21","8","55","47","11","0","62","58","27","3","47","28","18","4","64","58","14","0","50","35","25","7","40","16","20","3","44","29","12","0","54","39","11","0","64","56","20","4","53","45","21","5","49","36","23","2","50","36","18","4","55","48","17","3","56","43","7","0","62","59","13","0","58","47","15","2","52","42","15","1","53","39","16","1","61","53","22","9","49","34","22","4","56","40","16","8","52","41","23","7","61","54","14","2","58","43","16","1","44","25","31","5","45","24","18","0","58","47","18","2","58","45","11","0","61","51","22","1","60","55","24","4","49","36","11","0","53","37","18","1","50","39","11","0","61","54","16","0","58","50","21","6","48","30","13","3","56","47","9","0","61","55","15","0","50","35","14","2","57","50","33","16","52","44","21","5","61","55","23","4","56","50","16","0","55","44","11","0","60","53","15","0","48","34","27","12","51","40","15","0","54","42","16","0","47","33","5","0","69","64","6","0","64","61","13","0","52","37","18","0","55","42","12","0","55","46","17","4","60","52","16","0","55","43","24","8","46","31","13","2","59","53","36","12","53","43","20","2","55","43","20","4","52","36","20","0","43","23","11","0","63","61","17","8","55","47","25","3","51","35","9","0","63","54","26","5","45","24","21","1","55","44","16","1","59","52","13","0","55","46","19","4","51","36","17","0","59","47","16","3","50","35","20","5","53","47","34","16","35","18","16","2","53","42","22","3","56","45","10","0","58","49","11","1","65","61","12","0","60","56"
,"19","3","47","32","12","0","63","54","9","0","71","69","25","5","49","37","21","0","60","55","23","6","54","34","18","1","55","40","10","0","61","52","15","1","65","60","20","1","47","35","10","0","61","54","23","8","50","39","12","0","60","52","8","1","64","57","6","0","60","50","21","2","54","42","16","0","47","28","17","0","45","29","16","0","57","45","17","1","60","53","10","0","66","59","13","0","60","51","24","4","50","36","16","3","66","59","21","2","43","26","19","1","46","22","25","6","39","15","8","0","58","40","12","0","63","57","21","1","52","33","14","0","56","44","19","0","54","42","14","0","59","50","13","0","60","51","7","2","62","57","21","3","50","39","19","1","48","27","14","1","54","42","14","0","63","58","26","6","45","26","23","4","55","47","16","1","52","34","26","7","58","49","15","0","57","47","14","0","46","28","20","0","56","48","19","1","57","46","18","4","58","47","15","4","57","49","16","7","66","62","27","1","46","26","6","0","58","44","16","0","52","40","19","0","53","41","19","0","55","37","19","4","50","36","14","2","55","42","14","0","56","44","18","3","47","35","21","2","50","36","33","14","52","38","25","5","57","48","27","7","52","37","18","8","53","42","14","1","57","46","19","3","44","25","24","3","54","46","8","0","61","53","17","0","46","25","11","0","63","56","5","0","65","58","14","1","51","40","18","7","55","47","15","2","52","37","18","1","59","48","16","0","55","47","21","4","49","34","17","2","55","44","27","4","62","55","24","5","51","40","19","2","53","42","9","1","54","48","11","0","63","49","14","1","58","50","24","4","52","41","15","1","57","43","28","5","43","23","25","4","51","34","16","2","59","49","13","1","55","43","23","3","47","29","13","0","63","59","20","3","46","31","20","1","53","38","18","1","51","39","13","0","56","47","26","1","52","40","20","0","48","32","8","0","68","63","20","0","52","39"
,"10","0","56","45","18","0","57","46","12","0","68","65","28","6","46","27","22","3","59","47","19","1","58","48","16","0","57","50","19","2","52","43","18","2","62","53","16","2","51","40","14","0","57","46","13","0","60","52","17","0","55","36","6","0","66","60","7","0","59","52","18","5","57","48","13","0","50","41","14","0","48","35","17","0","56","46","20","4","57","49","14","0","62","52","15","1","58","46","21","2","53","38","20","7","62","55","18","1","46","32","21","4","44","29","29","10","35","16","12","0","54","42","11","1","64","59","19","3","54","39","17","2","53","37","29","7","44","31","15","0","58","51","13","0","60","52","5","0","64","58","23","3","48","32","15","0","52","39","16","0","52","40","16","0","61","50","21","4","50","32","29","8","49","34","11","1","57","49","25","6","59","48","13","0","59","46","14","2","46","30","21","6","55","45","14","0","62","53","26","4","50","36","18","2","54","45","25","4","57","46","22","4","51","35","13","0","51","40","18","0","50","38","18","0","54","40","15","2","59","45","22","3","47","25","10","0","59","52","13","0","57","43","22","1","43","29","13","0","58","48","29","12","56","44","22","5","60","52","21","1","58","44","22","5","49","32","11","3","60","52","16","1","47","28","23","4","55","45","11","0","58","51","20","2","43","26","11","0","63","55","7","0","63","55","11","0","54","44","25","5","48","27","16","2","51","39","20","4","57","45","22","2","49","34","16","0","54","40","10","0","62","56","26","2","63","57","17","1","58","46","17","1","55","43","13","0","50","32","14","0","60","53","17","0","55","43","21","3","55","43","14","1","58","48","22","3","49","35","16","7","60","51","16","4","59","47","13","2","55","42","23","7","47","34","13","2","63","51","19","1","47","37","17","0","56","43","14","0","55","39","16","0","53","42","20","3","58","50","19","3","49","28","11","1","65","62","17","1","55","42"
